x_value,PID,PNAME,STATUS,CPU,NUM THREADS,MEMORY(MB)0,16496,voovmeetingapp.exe,running,0.00%,13,19.567
118,16496,voovmeetingapp.exe,running,0.00%,12,19.898
119,14920,voovmeetingapp.exe,running,15.03%,108,254.706
119,16496,voovmeetingapp.exe,running,0.00%,12,19.898
120,14920,voovmeetingapp.exe,running,17.52%,108,254.706
120,16496,voovmeetingapp.exe,running,0.00%,12,19.898
121,14920,voovmeetingapp.exe,running,19.62%,108,255.414
121,16496,voovmeetingapp.exe,running,0.00%,12,19.898
122,14920,voovmeetingapp.exe,running,2.77%,108,255.406
122,16496,voovmeetingapp.exe,running,0.00%,12,19.898
123,14920,voovmeetingapp.exe,running,15.03%,108,255.640
123,16496,voovmeetingapp.exe,running,0.00%,12,19.898
124,14920,voovmeetingapp.exe,running,17.52%,108,255.582
124,16496,voovmeetingapp.exe,running,0.00%,12,19.898
125,14920,voovmeetingapp.exe,running,10.03%,108,255.533
125,16496,voovmeetingapp.exe,running,0.00%,12,19.898
126,14920,voovmeetingapp.exe,running,8.30%,108,255.140
126,16496,voovmeetingapp.exe,running,0.00%,12,19.898
127,14920,voovmeetingapp.exe,running,19.52%,108,255.136
127,16496,voovmeetingapp.exe,running,0.00%,12,19.898
128,14920,voovmeetingapp.exe,running,15.03%,108,254.710
128,16496,voovmeetingapp.exe,running,0.00%,12,19.898
129,14920,voovmeetingapp.exe,running,22.32%,107,254.710
129,16496,voovmeetingapp.exe,running,0.00%,14,19.972
130,14920,voovmeetingapp.exe,running,18.18%,107,254.747
130,16496,voovmeetingapp.exe,running,0.00%,14,19.976
131,14920,voovmeetingapp.exe,running,32.55%,108,254.472
131,16496,voovmeetingapp.exe,running,0.00%,14,19.976
132,14920,voovmeetingapp.exe,running,17.52%,108,254.775
132,16496,voovmeetingapp.exe,running,0.00%,14,19.976
133,14920,voovmeetingapp.exe,running,11.35%,108,254.775
133,16496,voovmeetingapp.exe,running,0.00%,14,19.976
134,14920,voovmeetingapp.exe,running,5.55%,108,254.472
134,16496,voovmeetingapp.exe,running,0.00%,14,19.976
135,14920,voovmeetingapp.exe,running,9.95%,108,254.775
135,16496,voovmeetingapp.exe,running,0.00%,14,19.976
136,14920,voovmeetingapp.exe,running,11.35%,108,255.279
136,16496,voovmeetingapp.exe,running,0.00%,14,19.976
137,14920,voovmeetingapp.exe,running,7.72%,107,255.447
137,16496,voovmeetingapp.exe,running,0.00%,14,19.976
138,14920,voovmeetingapp.exe,running,20.90%,106,255.308
138,16496,voovmeetingapp.exe,running,0.00%,14,19.976
139,14920,voovmeetingapp.exe,running,20.45%,105,254.411
139,16496,voovmeetingapp.exe,running,0.00%,14,19.976
140,14920,voovmeetingapp.exe,running,16.05%,105,255.222
140,16496,voovmeetingapp.exe,running,0.00%,14,19.976
141,14920,voovmeetingapp.exe,running,13.62%,106,254.448
141,16496,voovmeetingapp.exe,running,0.00%,14,19.976
142,14920,voovmeetingapp.exe,running,22.85%,106,254.956
142,16496,voovmeetingapp.exe,running,0.00%,14,19.976
143,14920,voovmeetingapp.exe,running,5.00%,105,254.923
143,16496,voovmeetingapp.exe,running,0.00%,14,19.976
144,14920,voovmeetingapp.exe,running,30.05%,105,254.427
144,16496,voovmeetingapp.exe,running,0.00%,14,19.976
145,14920,voovmeetingapp.exe,running,10.45%,105,254.923
145,16496,voovmeetingapp.exe,running,0.00%,14,19.976
146,14920,voovmeetingapp.exe,running,25.05%,106,254.947
146,16496,voovmeetingapp.exe,running,0.00%,14,19.976
147,14920,voovmeetingapp.exe,running,20.45%,107,254.476
147,16496,voovmeetingapp.exe,running,0.00%,14,19.976
148,14920,voovmeetingapp.exe,running,12.53%,107,254.972
148,16496,voovmeetingapp.exe,running,0.00%,14,19.976
149,14920,voovmeetingapp.exe,running,12.53%,107,254.972
149,16496,voovmeetingapp.exe,running,0.00%,14,19.976
150,14920,voovmeetingapp.exe,running,24.98%,107,254.476
150,16496,voovmeetingapp.exe,running,0.00%,14,19.976
151,14920,voovmeetingapp.exe,running,5.00%,106,255.070
151,16496,voovmeetingapp.exe,running,0.00%,14,19.976
152,14920,voovmeetingapp.exe,running,17.43%,106,254.509
152,16496,voovmeetingapp.exe,running,0.00%,14,19.976
153,14920,voovmeetingapp.exe,running,17.43%,106,254.624
153,16496,voovmeetingapp.exe,running,0.00%,14,19.976
