x_value,pid,name,create_time,Upload,Download,Upload Speed,Download Speed0,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,66.00B,0.00B,66.00B/s,0.00B/s
49,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,70.66KB,14.99KB,70.66KB/s,14.99KB/s
49,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,7.54KB,2.48KB,7.54KB/s,2.48KB/s
49,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.73KB,1.16KB/s,1.73KB/s
49,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,152.00B,229.00B,152.00B/s,229.00B/s
50,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,70.66KB,14.99KB,70.66KB/s,14.99KB/s
50,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,7.64KB,2.62KB,7.64KB/s,2.62KB/s
50,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.73KB,1.16KB/s,1.73KB/s
50,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,152.00B,229.00B,152.00B/s,229.00B/s
51,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,70.66KB,14.99KB,70.66KB/s,14.99KB/s
51,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,7.75KB,2.67KB,7.75KB/s,2.67KB/s
51,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.73KB,1.16KB/s,1.73KB/s
51,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,152.00B,229.00B,152.00B/s,229.00B/s
52,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,70.66KB,14.99KB,70.66KB/s,14.99KB/s
52,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,7.83KB,2.67KB,7.83KB/s,2.67KB/s
52,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.73KB,1.16KB/s,1.73KB/s
52,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,152.00B,229.00B,152.00B/s,229.00B/s
53,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,70.71KB,15.13KB,70.71KB/s,15.13KB/s
53,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,7.89KB,2.93KB,7.89KB/s,2.93KB/s
53,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.73KB,1.16KB/s,1.73KB/s
53,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,152.00B,229.00B,152.00B/s,229.00B/s
54,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,70.71KB,15.13KB,70.71KB/s,15.13KB/s
54,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,7.89KB,2.93KB,7.89KB/s,2.93KB/s
54,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.73KB,1.16KB/s,1.73KB/s
54,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,152.00B,229.00B,152.00B/s,229.00B/s
55,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,70.71KB,15.13KB,70.71KB/s,15.13KB/s
55,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,7.94KB,2.98KB,7.94KB/s,2.98KB/s
55,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.73KB,1.16KB/s,1.73KB/s
55,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,152.00B,229.00B,152.00B/s,229.00B/s
56,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,70.71KB,15.13KB,70.71KB/s,15.13KB/s
56,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,7.94KB,2.98KB,7.94KB/s,2.98KB/s
56,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.73KB,1.16KB/s,1.73KB/s
56,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,152.00B,229.00B,152.00B/s,229.00B/s
57,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,70.71KB,15.13KB,70.71KB/s,15.13KB/s
57,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,7.94KB,2.98KB,7.94KB/s,2.98KB/s
57,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.73KB,1.16KB/s,1.73KB/s
57,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,304.00B,458.00B,304.00B/s,458.00B/s
58,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,70.76KB,15.13KB,70.76KB/s,15.13KB/s
58,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,7.94KB,2.98KB,7.94KB/s,2.98KB/s
58,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.73KB,1.16KB/s,1.73KB/s
58,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,304.00B,458.00B,304.00B/s,458.00B/s
59,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,70.76KB,15.19KB,70.76KB/s,15.19KB/s
59,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,7.94KB,2.98KB,7.94KB/s,2.98KB/s
59,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.73KB,1.16KB/s,1.73KB/s
59,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,304.00B,458.00B,304.00B/s,458.00B/s
60,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,70.76KB,15.19KB,70.76KB/s,15.19KB/s
60,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,7.94KB,2.98KB,7.94KB/s,2.98KB/s
60,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.73KB,1.16KB/s,1.73KB/s
60,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,304.00B,458.00B,304.00B/s,458.00B/s
61,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,70.76KB,15.19KB,70.76KB/s,15.19KB/s
61,14920,voovmeetingapp.exe,2022-08-15 17:10:23.037486,7.94KB,2.98KB,7.94KB/s,2.98KB/s
61,18780,voovmeetingapp.exe,2022-08-15 17:10:23.037486,1.16KB,1.73KB,1.16KB/s,1.73KB/s
61,6104,voovmeetingapp.exe,2022-08-15 17:10:23.037486,304.00B,458.00B,304.00B/s,458.00B/s
62,15572,voovmeetingapp.exe,2022-08-15 17:10:23.037486,70.87KB,15.32KB,70.87KB/s,15.32KB/s
